[2024-12-23T10:41:21.066+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: movie_data_etl_workflow.fetch_rating_data manual__2024-12-23T10:41:19.493287+00:00 [queued]>
[2024-12-23T10:41:21.081+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: movie_data_etl_workflow.fetch_rating_data manual__2024-12-23T10:41:19.493287+00:00 [queued]>
[2024-12-23T10:41:21.082+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2024-12-23T10:41:21.101+0000] {taskinstance.py:1382} INFO - Executing <Task(BashOperator): fetch_rating_data> on 2024-12-23 10:41:19.493287+00:00
[2024-12-23T10:41:21.106+0000] {standard_task_runner.py:57} INFO - Started process 63 to run task
[2024-12-23T10:41:21.111+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'movie_data_etl_workflow', 'fetch_rating_data', 'manual__2024-12-23T10:41:19.493287+00:00', '--job-id', '79', '--raw', '--subdir', 'DAGS_FOLDER/movie_data_workflow.py', '--cfg-path', '/tmp/tmp9nwzabrq']
[2024-12-23T10:41:21.113+0000] {standard_task_runner.py:85} INFO - Job 79: Subtask fetch_rating_data
[2024-12-23T10:41:21.138+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:195: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2024-12-23T10:41:21.195+0000] {task_command.py:415} INFO - Running <TaskInstance: movie_data_etl_workflow.fetch_rating_data manual__2024-12-23T10:41:19.493287+00:00 [running]> on host 399229bc87a5
[2024-12-23T10:42:05.769+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 402431, page 1, number of reviews: 7
[2024-12-23T10:42:05.769+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1022789, page 1, number of reviews: 9
[2024-12-23T10:42:05.770+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1118031, page 1, number of reviews: 1
[2024-12-23T10:42:05.771+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 41446, page 1, number of reviews: 1
[2024-12-23T10:42:05.772+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 519182, page 1, number of reviews: 8
[2024-12-23T10:42:05.772+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1100782, page 1, number of reviews: 6
[2024-12-23T10:42:05.772+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 945961, page 1, number of reviews: 9
[2024-12-23T10:42:05.773+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 8871, page 1, number of reviews: 6
[2024-12-23T10:42:05.773+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1064213, page 1, number of reviews: 2
[2024-12-23T10:42:05.774+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1051896, page 1, number of reviews: 4
[2024-12-23T10:42:05.774+0000] {subprocess.py:93} INFO - Fetched page 3, number of movies: 20
[2024-12-23T10:42:05.774+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 360920, page 1, number of reviews: 6
[2024-12-23T10:42:05.775+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1029235, page 1, number of reviews: 2
[2024-12-23T10:42:05.775+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1196470, page 1, number of reviews: 1
[2024-12-23T10:42:05.775+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 772, page 1, number of reviews: 3
[2024-12-23T10:42:05.776+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 420818, page 1, number of reviews: 5
[2024-12-23T10:42:05.776+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1100099, page 1, number of reviews: 2
[2024-12-23T10:42:05.776+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 957452, page 1, number of reviews: 3
[2024-12-23T10:42:05.776+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1064028, page 1, number of reviews: 2
[2024-12-23T10:42:05.777+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1124641, page 1, number of reviews: 2
[2024-12-23T10:42:05.777+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1154223, page 1, number of reviews: 1
[2024-12-23T10:42:05.777+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1357633, page 1, number of reviews: 1
[2024-12-23T10:42:05.778+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 675353, page 1, number of reviews: 8
[2024-12-23T10:42:05.779+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1084736, page 1, number of reviews: 2
[2024-12-23T10:42:05.779+0000] {subprocess.py:93} INFO - Fetched page 4, number of movies: 20
[2024-12-23T10:42:05.780+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 573435, page 1, number of reviews: 8
[2024-12-23T10:42:05.780+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1106739, page 1, number of reviews: 2
[2024-12-23T10:42:05.781+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 592695, page 1, number of reviews: 1
[2024-12-23T10:42:05.782+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1084863, page 1, number of reviews: 2
[2024-12-23T10:42:05.782+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 823219, page 1, number of reviews: 1
[2024-12-23T10:42:05.783+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 889737, page 1, number of reviews: 8
[2024-12-23T10:42:05.783+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 157336, page 1, number of reviews: 17
[2024-12-23T10:42:05.784+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 748783, page 1, number of reviews: 5
[2024-12-23T10:42:05.784+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 335983, page 1, number of reviews: 11
[2024-12-23T10:42:05.784+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 98, page 1, number of reviews: 5
[2024-12-23T10:42:05.785+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 974576, page 1, number of reviews: 5
[2024-12-23T10:42:05.785+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 693134, page 1, number of reviews: 14
[2024-12-23T10:42:05.785+0000] {subprocess.py:93} INFO - Fetched page 5, number of movies: 20
[2024-12-23T10:42:05.786+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1011985, page 1, number of reviews: 5
[2024-12-23T10:42:05.787+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 917496, page 1, number of reviews: 7
[2024-12-23T10:42:05.787+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1014505, page 1, number of reviews: 1
[2024-12-23T10:42:05.788+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 385687, page 1, number of reviews: 12
[2024-12-23T10:42:05.789+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 726139, page 1, number of reviews: 1
[2024-12-23T10:42:05.789+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 671, page 1, number of reviews: 4
[2024-12-23T10:42:05.790+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 653346, page 1, number of reviews: 9
[2024-12-23T10:42:05.791+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 634649, page 1, number of reviews: 15
[2024-12-23T10:42:05.791+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 639720, page 1, number of reviews: 6
[2024-12-23T10:42:05.792+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 454626, page 1, number of reviews: 11
[2024-12-23T10:42:05.792+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1296753, page 1, number of reviews: 1
[2024-12-23T10:42:05.792+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 823464, page 1, number of reviews: 15
[2024-12-23T10:42:05.793+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 569094, page 1, number of reviews: 9
[2024-12-23T10:42:05.793+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 829557, page 1, number of reviews: 4
[2024-12-23T10:42:05.793+0000] {subprocess.py:93} INFO - Fetched page 6, number of movies: 20
[2024-12-23T10:42:05.794+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 839033, page 1, number of reviews: 1
[2024-12-23T10:42:05.794+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 976734, page 1, number of reviews: 1
[2024-12-23T10:42:05.794+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 8587, page 1, number of reviews: 2
[2024-12-23T10:42:05.794+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 667538, page 1, number of reviews: 7
[2024-12-23T10:42:05.795+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 786892, page 1, number of reviews: 13
[2024-12-23T10:42:05.795+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 5255, page 1, number of reviews: 4
[2024-12-23T10:42:05.795+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 597, page 1, number of reviews: 6
[2024-12-23T10:42:05.796+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 718821, page 1, number of reviews: 9
[2024-12-23T10:42:05.796+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 365177, page 1, number of reviews: 7
[2024-12-23T10:42:05.797+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1079091, page 1, number of reviews: 5
[2024-12-23T10:42:05.797+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 507241, page 1, number of reviews: 1
[2024-12-23T10:42:05.797+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 762441, page 1, number of reviews: 9
[2024-12-23T10:42:05.798+0000] {subprocess.py:93} INFO - Fetched page 7, number of movies: 20
[2024-12-23T10:42:05.798+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 502356, page 1, number of reviews: 12
[2024-12-23T10:42:05.798+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 1, number of reviews: 20
[2024-12-23T10:42:05.798+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 2, number of reviews: 20
[2024-12-23T10:42:05.799+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 324857, page 3, number of reviews: 14
[2024-12-23T10:42:05.799+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 580489, page 1, number of reviews: 10
[2024-12-23T10:42:05.799+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 672, page 1, number of reviews: 3
[2024-12-23T10:42:05.799+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1038263, page 1, number of reviews: 1
[2024-12-23T10:42:05.800+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 299536, page 1, number of reviews: 20
[2024-12-23T10:42:05.800+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 299536, page 2, number of reviews: 12
[2024-12-23T10:42:05.800+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 438631, page 1, number of reviews: 15
[2024-12-23T10:42:05.800+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 411, page 1, number of reviews: 4
[2024-12-23T10:42:05.801+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1159311, page 1, number of reviews: 1
[2024-12-23T10:42:05.801+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 238, page 1, number of reviews: 6
[2024-12-23T10:42:05.801+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 361743, page 1, number of reviews: 20
[2024-12-23T10:42:05.801+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 940551, page 1, number of reviews: 3
[2024-12-23T10:42:05.802+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 278, page 1, number of reviews: 17
[2024-12-23T10:42:05.802+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 929590, page 1, number of reviews: 11
[2024-12-23T10:42:05.802+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 603692, page 1, number of reviews: 18
[2024-12-23T10:42:05.802+0000] {subprocess.py:93} INFO - Fetched page 8, number of movies: 20
[2024-12-23T10:42:05.803+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1063877, page 1, number of reviews: 1
[2024-12-23T10:42:05.803+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 346698, page 1, number of reviews: 17
[2024-12-23T10:42:05.804+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 315162, page 1, number of reviews: 6
[2024-12-23T10:42:05.804+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 673, page 1, number of reviews: 3
[2024-12-23T10:42:05.804+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 370663, page 1, number of reviews: 2
[2024-12-23T10:42:05.805+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 674, page 1, number of reviews: 3
[2024-12-23T10:42:05.805+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 12444, page 1, number of reviews: 2
[2024-12-23T10:42:05.805+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1094974, page 1, number of reviews: 1
[2024-12-23T10:42:05.806+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 216015, page 1, number of reviews: 3
[2024-12-23T10:42:05.806+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1129598, page 1, number of reviews: 2
[2024-12-23T10:42:05.807+0000] {subprocess.py:93} INFO - Fetched page 9, number of movies: 20
[2024-12-23T10:42:05.807+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 76600, page 1, number of reviews: 20
[2024-12-23T10:42:05.807+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1029281, page 1, number of reviews: 4
[2024-12-23T10:42:05.808+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 866398, page 1, number of reviews: 8
[2024-12-23T10:42:05.808+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 675, page 1, number of reviews: 3
[2024-12-23T10:42:05.809+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 198663, page 1, number of reviews: 8
[2024-12-23T10:42:05.810+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 287903, page 1, number of reviews: 3
[2024-12-23T10:42:05.810+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 7451, page 1, number of reviews: 1
[2024-12-23T10:42:05.810+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1104844, page 1, number of reviews: 1
[2024-12-23T10:42:05.811+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1102493, page 1, number of reviews: 2
[2024-12-23T10:42:05.811+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 637649, page 1, number of reviews: 9
[2024-12-23T10:42:05.812+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 12445, page 1, number of reviews: 3
[2024-12-23T10:42:07.405+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1216191, page 1, number of reviews: 1
[2024-12-23T10:42:07.407+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 150540, page 1, number of reviews: 10
[2024-12-23T10:42:07.409+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 616446, page 1, number of reviews: 1
[2024-12-23T10:42:07.412+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 120, page 1, number of reviews: 9
[2024-12-23T10:42:07.413+0000] {subprocess.py:93} INFO - Total movies processed: 180
[2024-12-23T10:42:07.468+0000] {subprocess.py:97} INFO - Command exited with return code 0
[2024-12-23T10:42:07.605+0000] {taskinstance.py:1400} INFO - Marking task as SUCCESS. dag_id=movie_data_etl_workflow, task_id=fetch_rating_data, execution_date=20241223T104119, start_date=20241223T104121, end_date=20241223T104207
[2024-12-23T10:42:07.699+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2024-12-23T10:42:07.841+0000] {taskinstance.py:2784} INFO - 1 downstream tasks scheduled from follow-on schedule check
